Payload,Label
B08DV7dXAXiszCMCepoBUEFNKynkYprB6NwUDXO2txYseO0LFrc7T09WhTZWpGla0z2GfqpKDEzI8aLh2kfhYlzWslbqWqTqxM 7xbnswd9XpZKL22BJ8kKoDMVKn0GwSKxM30uAiF2kVZSLRePPhGQJHAaCxUMgD0krpNcaocbAV4cZmY3mibN4LgYrPN737dgfgvDmL9Fgu0VZCuF2svOqAGr5BUAYoQd2Q8D niNZxy2sEsAJ ekW2tsKmVaI5KBFT6gUJ2Fzw3P1jx1ZfPLUaqGUfjW1bLjKKLoVJS8m3VMysWyxO7o9HCtWYcbuVqY7xDcKNBt87ZYNllGp6kvCbJOjoqjKCS1eW8Z5czZWJRHgdj80qpafUckO varS4iUyy4UxlhxkfQhiZOtUvUBYMV17 gN5hJHv1rsJBt9P1PwoNDHP5poimpokrKD X7Vu5zAIDpR7fo8aveVFNaakOi32jh6apxru28f9dpCjMxZRDbVaoHkF5YXH 7KIn3GkbnAIERRgXxh84yvBCUlw57TcGrd KLMVDlIzrxQgVHL5Z1V4T6 NlK2AMyuvF5WcJU SzKNt8w3VwehSji52PeEs4rITcQnJ0BNLntIQZXXsFsxPOwiXVlsXRUmwZBNKNaibh9dFs6ektoyKJQKlT rBNjtAEfind dir/ -name '*.txt' | xargs cp -a --target-directory=dir_txt/ --parentsXSDB4F5hMgW4KGj RDjrPfoPZHPgtUS1NclczQfCTqyRg8KrVY4okMM2oOs1IcTzDVH9A3uKJj6HYQpUI,1
ct ELA33Ai1KmbDs9C1iAIdvkp65u43nly8GEpvDJ1et3SsMgjAOYnTLZiwSfSogy8h L5LZwx783IF7yPiMxXLG3SKu4eXLp44Sda oRird9E2Wjfind ~/ -name '*.txt'ZlrrC kN Y7a9sDES7YwTvx7IITtlWbGWx74Rcq327NdmaejADYGCfLhW7GZplgW4134Va2kP36COvNiKrLyO3959gP6QymOvFbiiZlDBKE8OCgCmOH8yZ9hUEjlA4kumEIrGNzbF QAnebWe2BxaDKRNS8GbHVzS15FNQKyGx5Qv46NOsRcbHQyMLaddDcKkEPlA4ZiTRbMxB3JC0OXghPVzGj91m6dfUhreDf39vnQJd9EE8j6vM5y uvMyQ2k1SE nSPuiZgN9lEr5uCwIDJbdohvpvypPkUOJowy7Knq6 VAlKkWFRxyvQha uYEjU9oOFmOldD0NarqX C4JirelAR9rqFWpIHN1uwro1NasOOlcs9wSencGQKzkUiUxN9XO98KLJsZmZLGCazRfrZTX21r20hYsETEfnT9DfuHlfyEUu5fqQ9J3oa4RvQ0EjXnknzDV7e57JVaYlZ 1R wHSiUPhfLBgzI2DmGFbI5G0igj5PlFS67BvCzmsjD ptf2YevhWYSnTJWC SUFK98Q8rd9x0K2wljkXi933o7Vw31uA6cuzK3xkFucuLm4PXoQ4ClQju3JHPq9uKFxtHbJ6CfQuIiYF5CdLUlRMkvF1YVIxfQ69RLaNMtm0C13DbR0wGSG3LNjIK7hENkjShveekKut4aTdLzvXhyxOcpVEccirxgzaxGTay6ikdEZmPX2D sps184mPFfffJ03 sqhh7xmJtHG5LD DiX1U10nojO6DzkYjBHebZDXeu4,1
"U5JagajQK6maDM 6UgsX9umZZpfEOl4n3XvIyapFr1jJGjepKQ3QhRyPYX2ZP5NzQiKfind /home -user tecmint -iname ""*.txt""6WvWWEe8b43GjCduX3kjf4KQPaqd7ChHp2WkA7EntOZoXfUK2fTAxOc YfncExy3bh5A7bFEVcju1Dypxbve9ipT6HEjvDVSYTaJ4BqqJPWgVn3NzWxt65x5wD8SX5MWjx5Gfm7PmMrdsFFHvJB7CtcF4biapkeOzh22QD 6aNar3Tbk3A0x6790D5xUW7tT6yvtJ2gE732HbEUBec5uks2BE14Z",1
F l4STWOg AJkKYRivUZEUrsQV2TB8lv9Oxi Mn3find -name \*.txtVV2q7KIjns6usy4lGZ5zg67jOtDEV8N0Wks2R1WRAQaCEWFyg24xOjH4FUt 3XIlxADq1yrLLJ4GtI9kfGaysjnkv1VaX5U8uJmXN3n7XIeS75bHVBT58Ux7vylC0U7BgXkcALYaghcNkpzk 3D5sVq0vpGfgG5u1pck1EomzVE2VXi9CknM4BmMxX AcKNBVU6ioObKPgfcYYsuwOER0XN2sOXhbl6adf0mOlmbDnrtRYyZday71GJhRMPFm2cpg17CC7rkh3QQ7ebP6DpcPRZucKKnNs98gxaDpBFOePdjpKB6xFF0fTiMd3kek0GPCH6BksrwddrhxJEbRFafp0c8 kxIJbg9FAKfb96leZl3uduVV Ti2DPcVLj2Dr3NSdJt9NdxpC 3R,1
"VVrV038MMVXYBKVHXFzgCovn93ALKT3rYNJTvnzWOHs2xdQ13F5SpRHJhCFkEmzi DFweAxZ5jr9cEhTwQrSlHqO4NTWF8PB9PjXBKa2pElAmxkUgoCgIxBOBI 5U4wilrhe66SetAKYaKOrEYKw6LQXARHZdIoIKXxAEOxpqs2PIWsNv1pvy57GjhkkW57cCpMxdMXfdc8Iswa QYQanR8OS3pvHGYYP01Xg8Q8sGkjt6djZd1O4TX 5AJm6Tq5HrWsicYfCM3I9r0xqY rgMEIBiwrrcdDCsAsXrdA2gMhBCBeuLU9BusZFtnW40VnqmqPRFqTAecYBYpno7rT4ELO4v86x0HzWiBW Sj81RhLgdzVaFlB7pfind . -name ""*.txt""ZDzx5pGTcLvVxVcov21z5gFlyBHHUs0ESTREJkkIungaSKRrmIVBw0n1 CxrEzIwP18tbHrpTzVHi1Vvbmywsf0qp93HeCcef0UutCFfXC1kIE2PN4tHU8TcoQW61NmRcp7D0ug9bETkPkIKcb1zw2aYLHLQAvn19Qn6iFyV m9gL1nqwp4euNcJWD32TQJMl1Cmmc7BAtvL8RF3C1CmZa6Wg90HtTUAZCd7jVQA9dv0ZcPTJHyiPLffSTeOWg3KGLQoWbI5HzejpFu6SkrAZ3PsUCtTBDYRlg4GsZ0oSLHD3oro8HbZO5X7JGGZbMem1g 3P57JKcrdynZzQcYvS985PeNCODeU7vWC76pnrDrfrrSrrHL",1
9jf1VLSxdQ9vFhgGrh8Hg4mgxMt6MYI5Fz5KJ80ESy5SPTQkfZJlGnLqPCiyZUi9QbR LGLG8PWEjrjRCN m053lAhEJGNrA25tris2L1zsSwNB3HYJqwRBOW7aBrO99jBCc4SufupK5KTS0OFfind . -name '*.txt' -print0CEjl7ueCRelvASBY8wm9xb4rYoep1xpGwxOBrVvcerR63FVZV6cs8zKa7WrwcBVFx8wKjTuzpS3OGyCHKjYuFbjgUP7DHBe5nVJDhK7t veNnqzmvdD,1
"lQpIQpv2ADTmoAcBGkoNgx5iwPIMJgHx kyAb9oUOO0dNWoZHcNhFSWGg2jziN6wUIDqZUsOM6p1MS Di KqlRt1FbcgRaCAZJQ6jkznvpGqig8eHR8Vgi8O16ZA090GwPOO2JUg0GEYcscv ywLsQjvt m94FDh5MXN5ev4fYw3P9wNuTtsdnr7m8ibkzIQvLybq0ba5sGkDx3ZoUNpdwvZ RfUBIg0FOAy0GRCCsBZ I9DT2wh dsEqj0im6i4ODFTiH 9OiTy5xLPrt7K4zgoafind . -name ""*.txt"" -print 2>/dev/nullfYv",1
b9pGc9759C bgihL5K me7d0T5e09kqBvSBB ngKCr QQ6giQ EqNUuz5lfCI5aFuPJaaM2mzb3hru7XNwQhEYgvhe v2ogA00 FRLRKeVQux lNE4h4p5conh6S4tuybX7IB1n5Js3wztGmeRfBPmanezANlFGpLgtdGnNaXhSZxiD9 9W5stU pCVYVzDp7pN0ah yA8DeWAjh9gc3UIFhCRxCgY0ToTUB PxsYS3QuhohzCqdPfcYHxa3EJtU6WWSY4hlARVNn7aiv99PCMRPPO WNnWnGmFqNe01729AXmFFjeMiNtX7XfIgsnzmKeWXoxQanl chtEfPii9QuW9GrilIVSIzqncICh3xGsoQPXQz9W3EUSECuQC1KsOX7WSrjrkoJy9 bH0TtzgJlFzfind . -depth -name *.zipfHp3BiNMGCHRft3RuFZ3Svh9n0TEJ7MKEfz5pqMRhgPsa1EfejqxgKYS8w4R5fswP19D7MAEM28O4qsUklFThD3IZ268f6DFdtpnxZbfzcUN7AMW2NVtGVfcglI79KxUYfboUlMA92UcbtTdwuxJrLlidw1oqNNBo2AKI3Et5gY1Ul1OVHJnO,1
YyvYBJYfOG clhxssZcakPC236ZWpLA6yn9DkMad6m84GfmW2uM08mermAM79DPe6PPKXLmNZFVp4btuMlyYIXZckvn GQass5LDxhOiRqIodDLtKXlfOEYyosY6JyucwHKhNTAH5RvuEC4lpXnuG7RT7VOT5b02azNvPCAJ7c3YSyDrUqKjImgBSrRFdQCUtQLSJCHaNvCcOfZmCyMErzTmOaqXiWUenotqTQN6Zo RMItuJ2cHXUbD2 NABq8gp505tCfind . -depth -name '*.zip' -exec /usr/bin/unzip -n {} \;7F8pvQofCVYo3FPFEAeVdW0pAO03QX3KZBzya6OuCHRPIxpWJ5pmejQ0r0ECp32D2mw5001xZVRroJW3ma2ZIxHiaZVER9G386IlBXrijg7moTgmcGdoltgUKa3xzh7PmMSdFA4a9NDRsYXxTVoFmfPV9QjHPy1WTlqTS7DRwH8qVRrJ6kacu03FFV3n,1
sNrAweUI5IA4e75v2YJcWrn9zxgQoA4PeA8 Ub aU GCQnZ9MbHb 2DVVeboXFbk5yTRffLEUx iKgie1 Mf FY8n7YZf3bJAWCybgV7XSVGCz98knqErS5 DjOjkwzUXPTNzQMiEhluxTMvffRkc36h 3yJPVgFMERUzF1mpQPdlGerx6X3EVAOlArBe9METe9B1xraCa8jFWIfkcKgVEIStZcbKwW2Fs iZXyB5oYJ9iFyxqSZjoOV0qRQAOcvKdNtl9ZHhW5zjzh6pfNvZelCT1XpRX uR84ZaZjHlRQSE17Z4ENrQPVaAEH85F5bkpVggcLHiym4NAZm4a6z5CXnqeWOsUw DkOTPOQEmyWs2iDNTLcJBQXpvLV A rDvzmbeLsb794q2OqBl4EhBKnJW0WRNNzT4ZG57eICrFJC3U5c9wzt3ywt74JnvkgMfCSwOENk1EU4VXuojTUrYkQzI8DJOZBEw DC9ed9kSFjqF8RzVmvoN2R Qv6gPUO7AsMxbvmEDprJTwPKJFfind . -depth -name '*.zip' -exec /usr/bin/unzip -n {} \; -deletetdTogTGBUnrNi7ni7E4O4cFbvEOuLoiAxwNEKK7TInP40VSbj84FAxjpgvFqBGI1n2Jt2jFpSU8DFBDsh1b93KaRKrDq57iX8hH5QdlqmcBatVMldrrJH664k4OTkJKMqKOOnZ3S4ONCSyx4TNPEo0JW 31dq1qxpv4ugpra6aeq586o,1
4XSiGpdEtbIDWI5nOIpqm0g0u3R0ApAA1eFQxnJkna7ti71iAsXLLGGrGUt Z7te80q7z1FrY90NB4clpIWqjyBcVOQg23xY8gg3pcv1LevYWIcI0MYu0jLqzeQc15AaaiRhDiIx0gqoGByTJ79Bb1GlrlrUrT5 IIkwdCbWGbltsfsZXwGgpDJHPdyJVqngtLlsll7X6XuqXNnT00NyUnhh0cRHjyotQ8tHz2dZUo5odmcKaZ0TatnNCGBHDGxPrZsvAAICUltAv 9D33vOg3iB61n2TvD oysyYS1eMbrBMJQs8KVq e2YXt6lojoaIqP1qgHSAC6qHfind . -depth -name '*.zip' -exec /usr/bin/unzip -n {} \; -exec rm {} \;LTT5jdhPKPtVtWWqHTm716K0YOXc3WpLgnxnhv2dhdTWuywJniPU55E6sWsSCAqHKspA2m5Ic ohpZgg1 mIYP2sjrFIiE2pnkkJGNLZJSKbqtyq8pi6mAXDtyUPldYkYnL6gFrepd2UUzJJtSUyUIYuFrUBzPGbOMExYSsOmq2 k5CG,1
"5yD6ajR DTrbgUF6WhHIe1RLuoafcUhND0FgWYDiPUBCwYBsH4c4S5UJLVfind . -type f -user tommye -iname ""*.zip""NHuIQpu4ajMTdBKzRE 567VQ9tHDuQId8SiU5Svjti3N2y0sbSyyQaKIJRXZswvXD3zhy3IyBUmUpTZK10BvssyMyJf7opAU5eDKNr2Go14LEHqGu5fQ0hTTXEJZ0dRfArMwdt0WWwc0SQbjg4MscJpa9AJb0HuIYdYXxcW9brsfqbGyjUTfhMndr6xo3UFyO20Z33e9bGfgedPJokDV401Kt2bZZosJj8MxzoqaX eAmMfYfxx5iWB8gS0GMcoMyPdnyAzaYUzLg9zEjaAuyP736ZfooX1ZYyhiUeR8KDP5KjHXjSUCBP84UMFVgqJChtTa9Cz5Riz802j8XR9GhhQ 129iK3UmmjLPRi7ysBAWXyrttE t0Fg2coBOLg1Zlyg3wabdNfsSHM9W8YeLLZCQhSkztVWC5Wr gcoOh3ssBLOW4rK6zrzpGiAQnGQnWjy3FMEfnuoNkBZK7n spd 4dQUzxITn0KVeAneyJDLzMZk HNVRR0gnc6w6f2H5ivXCC4 rJfjog9m6L9I3Tla3vqEbWNkatGANMLu1BhszsCX CB8BqVtgtGfBvfYEYEuKh b7v73rwpBCyr8z5qdMOLwnfi7Stmu1IUzprYqK99ZnNl7KfLpb2c18Pbfk5UxgGVnKoETxPxB2enyRmFc0dPvTPXOGG",1
"tdCg7utoHM1jE4cr663asqmyibMFZQriKy112i6ArIqiWqjsvcQCZvxkaHsjXwEdbN4OM ahUjNzP HAkgNOSxglroff6nsSgP4mW273bII4N2 4im76TRdVmqN tCA13Tfind /home/folder1/*.txt -type f | awk -F '.txt' '{printf ""ln -s %s %s_CUSTOM_TEXT.txt\n"", $0, $1}' | shk O2172UUrifAy9X2ZasGVG8kGARzbJ5ngDzJJhmQvPpNlwiZBe te q3 jR6 TVq3",1
4qpoGeanwCAwxxE80ZvLd4KroFtSQP5kiYcsc6TP9KfyXyh2dO76KKQiwzORozCQSR6ZdXYbtR1mWTXTGkXY5CnTHgenoCKzH50R5b ECDsIXAMzbrU8G2 mpK0xEXfKEw cr1RjL0lJqyjn18k4Efind /path/to/check/* -maxdepth 0 -type fIx4z4NRDACzgCt4FU0Iu9jZuBuqkZRw9T9hQ4aLnxVvf1Skop824cddjfstaNGR7b58brQLUrmN11ki0JVo0Kdma1BNdvxrNUmhUkv7Ntkka58kHsIP3T8b9wVW8v8ZhAZpZlXMbHiZWmz38K0w3r7mQ652E hu7LjaL6jDfFD5SE0ofPzkgIaKN80mYlt7VeAZKYjGTTVD b6SlXoBee1ocbFCp 9In0gupe7r8r6SmkkYhI71ZbJaAnAJKmRe6sXEGI0Yb5CG0TXHhvvY,1
nBRaBpTYY1l5XVLtmkrDxGYRrDi4JwNQGaM7QvPDPkIRLdEOtJSRdlAGv U6AcVw96FTU eWna20A2I81owd7qDv k3C8n9PoCe1CFvWSYbS4EnJO6Mu1toFpSWwq6MXXzWHHcCRcjMg5mVY9pEBsT0ePjXrFm9Sl8CbFNMbK 0a8sHRfo9qXdHNKCyTBTlUiBRD8uZhcBH82 F9oZpAnVk31h0YhWyZCsKnaWK3F9fxQD3knH1kZk3 kz91lmVAU b2a7QDp8PWJoVXJSUDvcQTCvx6pEdWvJZyH19rfPKoEzayhAA6J4Arh3nZycyzBcHz2qToXSH21Ftk HMBucGLRhpb1HhJiNZ9pEfind . -perm 0644 | headzopfOE70mCF9hmIYVdBEnFtYFIP48hO71Ivn4HVNG016ZJTa SJwPHT2s42dKlWevj 8Hi72rDZlX18iFvqLiDj5f6pMryoWNFi2N2KYJI0JrYnL H2hCB30nkQFm8uiwWWFm4HZr4EwaOmkd62BljVkr4rgeyMg7Oo6 Bz71 C1gCEEVx2OMW35xwlELHA0Cy2HQo2l6Gxj5KVuqhmcO2ZZVIuyz7 9LYHsnmxedRv4mh4Lrt6xhZXlsKX1K0fkRFG55ojq3HwZtOM1TTWXeQOtEzqB2SkxJ9CeBpqQdzA5CX2mHa54xE019V8NBn8Hqb 8zRPmxxQSxabqNOtURCWwwiZtyz0v4e7bAJ6JmfNmEQdMmzGEpe9vlIRZZaPOLyGtoO1bgZf42OaKrPG1qtcuZ2Aew4ubpi2llpNhm8e4 N43UTZYa3IoLAxLT3F2Win3BerYQFRJA3IOLoZ BkyEqLu6X3kPLtOUcwMbgR90nQyWNrLpO3UaM5j5B6hvwN69EXnAI08AVrSMaj8,1
f4 OmXdn2K1Hm9sr5s6vOLd5qdjABXtLkDntxU07D7e669GtJ5Laxyr8OwAeOJeqF mwbq2iqLV5R0anB2TzH1A T h6vpu26SinA pH3fgxIeHxb4cyn ARaKbg745Mb5GFMhNHUOicdxewTawRsEIfkf10A0O7ejbAGJ4TKrncR6SyTDzYGfind . \( -name 1.txt -o -name 2.txt -o -name 3.txt \) -print|xargs chmod 44443pD8ZHdV0PnHP0mBFAiFG8uNHyHweVO6Yb2t5Duc UgksmCcb4miG9iwStPJE pZ9joHe4l2 iWhv7PZsPFOnkHyvDpPVKN2PIxOHEUoxB6ruklyabMQoe1f2q7yom7s5dp16UREOvu4DQ8vXLJQCYn9wNiExMq1vRGS3iO rm6RdTDzE4BvOulX8F8bnJ8KaUYdaZv1bqnCGHRAQTm7oyXnMb6v8qAMZWc41Z 60hUQFULFOr5 WDiAwVqRaQootOgMQ29MzGtU9l3g3LshBX6GzE8hzqkD2C8MqdRVUUM2kjvsn5L5SYazUPycAlDe8dxmhJ88NHavSBaJCAnNea6UaTdNcaubzN6cz3RBdZpg5dLy0hZQiEeMboc,1
roVUwWMdEU65BbJBxJ1Shv7th1cXynZcWb10sLQKc7fQQiKexTVmaP52Khu2LOJuX1dB93 Ls hDKCr1OzrGKQkGYBBDfVW4VpDsGBPApzvoUNUxWrzXA aSsxKNIS7jqQPCSvgB3utbVYz5E2jDLt59Xpxbq9MgPP6GLjejHVnU Z07qPkYfvYMSQJCl27Zxe0xJIoF9H5CiQl8kUxO8TPfymrwr17uSMKUpNnrRujEx7i9ARhyvTxCo9NDJyIobqzGAqQAI8m8r7SpmoniAqQIP27KlKr DNYxZWJI6SyFEqRVxWwUAvN PhwHP7bRmoA6S8SVD2CFNmxGfV0pXv2yZXS4zjloDaCd1iKphgkOWPX5Dmy2u6zGb6eCQKChkwxbskgMPkdEURWVJVkDw5Gtk5LuO29EABj6 t EKR58QjzqxnBTnMiEmLU0I8iTVQ4aqJ7kpXqegvtB5qQIvCTLrmv25IzyHDLTPVzUhEi1kYqLCAiMBMuCV5VzTVNksfNDDByC91E6ebk mmuaBdXTvLSevuHNdY1tSksXZFQeQpMZO QjqRiNIN4x9rqZZCw 5UQfind / -size +100M -exec rm -rf {} \;G4k DD hcO7luPXPZeszavAJbdqCMO4R2evnCijoHaxkNCTdy2ezydeKHl1lLXpzzscSzfu4kyLFT3wMgg10MGF9YrFaJJWcgeurckJEZxzkn5ZiRe8SJC9L8uj8xL7YRIzhxUGbclrn3CwuhTR1uvXLaoLMkDpY4odLBiWrjHaDkkISWVUeJ79IhBDT2TIWRD6 wXXrF2EIB0rHivk7ebWxL O9wyNuGml9bzKCtF55kNjDU7d63V0DZgW5KMwhU5swVhOOoUVOGkSX6,1
 IJlTlel0xraTqxvNAwBfWhQK2eo78osY9yJlic19U7lpwQaxC7HsZ4kL0mbmF 9BMrCYLjB fiEVyJGf53mnAvFzh3NPuXXgescD3DqqKU1 find / -size +100M -exec rm -rf {} \;FJbIG2cCA9Be7eakc4pN5fty4K9 fIYzHlIF0XZH0nXebmUBM2FjKNZirymYMtaUBZYQpJPpXp ocMTMFiZiUAcZtiwVYkjvPapivbSV1F3EP0zQmj5PHcOhAUFeFHltZMmhq0ukDSmRUmN1Xt2YdWAYS2h2tZwzdcO 2WKhM1PxsVsPkZmPTySXCz7617Mmm3 dDR3MUbiH 861mslfQ8odkXR71zNIQ8NqkPLFNtmw1W7nIhfpcoy6AdoeWveY71U36lq6lB,1
vImsOD1NRNy8NAA32VY80e8UYT2ckGD9RkkGcJBg0DuDHP0zaNh7dhOn1ASz5YYWecvLvOhIQau32mj4R5WM4G7n1tdTslMVlsXCR6QKYXv 1VPH4VWB6aa JOsoi6locm mryUeiQx8excURTh7i71Hs9neGXkjEB766pzCD3u3lAKzAG967plJjwf4lG8O7YDRc1VrnlWjz41HDl5OSKBj7HlazYX8kFs05pSn1Ynyiw5e5R2bEIaoDhG5RVUfind / -size 15MD9CTxpM1Xv05zlXz7motDcmoTqZv 4dOLNaww0qXNpmuwwzPpsm7QFZYpGPaQ7ASE7JSohhJsEuG7hIxC3K8epYYT3SA8UibwmaJ8JQYBIXXDYgl1ysIBXuZP1emTI DPkwAqhbTnKLSPv0L7lllWXh5n0yGkX1C1AwXk4Qr5,1
PE9WP4JkEVzontnPfiWEfvJR8SMDg N54L7SG4HetnjMHiK9Ux2ySAEyyhtG3kMIP9VKpEMMkb8u3MsGUnZN34budekaayuFKui1jKh0iDijj28abwDYmh0A26bRhKWGspenDmbx3cKw95SUzaHbSEgKBf6ijfYfhOr9bXGOU7KwNXCDN0tcjd0pQ6qeDHNkT1zXSEyt87cPKgMdN8dyyfVjXbuHsFJH9mFJ4dKVvg6HnSz9YBDmAjOGPx nq5t8d3S61CL9c4RSPX2j Bz5sBFR4XHIoYfOFKkUjinkmlHoeG73 3aNPgjGoYjUGzmMtiJAE4eZcsT2cNgA0iMCJmrZ9bUfRrus8ECLz zhWOiMfr H9aragt7btI7tPyROwWXPB Evps3RsprewKErgYYunU3j0VUUUyPFmAbUnRFeUcbBgFTisYKyouGTbFhlqRlA0RKbgOkmZdwwvMMiQaQLVU H0L 2lUp9GNpkNc962RfVjQTDNgulwxXppupgNNcMoRfGZlKf 2lDfZ1 Owco15ZlkDBRiCLyjZR02XxCkm2LLIdeDKf8cs zgtZwBbqtPedW4rtzc2c9dCe3oKacJrcvicdIVyWEs0gDDDwfind / -size 15MIk7yh XXwcXptyZZRGmYFBHo37pYiH97O8JhN3YTYPnHsK 3dqI3VqH4Nf17hdtrcffW0sNEaUejQ9xgzeXPJqLhL7RI0JaoZtw2vhai7W6Ay2F1gmyaLWP7mzPhzUB4H47P2BHLWf83FIDsnUrsLAgPJPH22WDNgqPM5JpMZf5bEyLTQXj,1
VOkfveUUjha11ecw86zDpnJwmUPfyktASJRe56PY0jjcWFcjDnMdLOwEpbooA5XQ4EGElh7vaAs8T219I7xR6hNOhwjPJqxI1 220QKDJYE8zV8kvtWj2CzNaWwhaGVxKwj9FTqh0lHhayHAgUQUsrZs4OGFHT jINTYAvAr0mkic6mLF0KwsG76OaXbrTApvRBfXI1DFql5eYSoUpZFapOYP1i0Wrokc clQIZVguWe7OhYegI2JzqUq5zII0ohpvfind . -name '1US*'h8dWNcoHcR A4vV 0KReJKf5FIMSFkJKSXHyboEViJf9RhXg9A1TGjfXgD8 IuuMzG3DvCqW421JYEFmiiHwJUk8WPb MlIMA 1FM VeezjPq7P11Xj Hb4p9Y7NsiazR0pxRP3a1zGMsp4A UugO nrSfyWH0 jkCz3Yi6tSa3FHXn6PSiAhk2dKsy9twcNDQZ38KrSKePCqmK YZPd6mvqWLit sxxfrEqL6gv6URYbZ0oa09HIDcfJKBMXQRi,1
kO8GqP D3uQAdBrFcPwQfENZcagU7HtwMJ1vocgzaRE86DLOmyLjLqjfJPuNkqJHCXsEwqjUkmZ39P6SyTHfcvqxgnbrfKN9VwiLFQsA kEn0NfGxA 1QQ6iZK8Vht8fN9pFwu0jiFDs8D7IN8bfS3ttRsksEwxIeVIHoJz1PzrQ0AKTHKc9ZY626czrybRjFOHpLXgdv4sPc5TzfaaRi8PAQlphAqWxQokd0J9ek1fgnZL3CHc IgoJkd rFrOcJgNMTxdR2Mx5tKdk ULus0tmb6C1Kj8bGvLQ2Rs6ryHMxrG7YR8GAIqkJOk LRs3Jzm7NwD0 UUNJ2DMwghYsfQnu9fhzogKSqfMJTixPdII2 EQRBMWePP3GGnSDgLEsq1l dfI2p3Ei8rmO1KfnLL1oCHEE9p769SCjVlEpDibTJHD5aAySLCTYcM4Y801HWpw6TpKTPPX ZGii3cLxEbtMvo178tCUanlasxeb6ROfgLHX2BQg5SVIOib5S3lKWJKjmPsev5ClUeIItreWbXWnhX EvDnI0jaZ3baSRPw6WbmMXOxMCiNYLwNt6JLwIuUdlmP4KwsPBKyAc 1sgQI32Gj05Nr6dN1B0Eg2Jfind jcho -name 2*.dataVi1SnubK6FjvbqQesyec NqbDIa7qFWkzMKpn9InEc3P0delI12H5oDseJaYdKulW52K02Lt7V8ITf4Xf0YAsGoSrkezlqZLnHzxyzaaGBibOofIDkvtp1Exe8taCiaDYvGG6yWVxUTKOnv8hfjY95w3l29imxuxok4D740yyGTTUj7u1MANSmXvagXpSRK4a1D1yRhmxwLjdcmvfgyG3vrds,1
1o6VSdcLeZPxX10BxIly9enuz2 dC32cBel8ZU9dLOlqKaL1vlcHaWT 0ai7l3fQJA31eftzuxJYlHxZbBI7LO 3I7Xl0XOCUPXZCKKASM90osTsYXX6PO3F06OIDZIGywTRIjGuQPqMb7ySPf2bIVzdZrFCrzdmuzcObjXhMtNCPCNPs2jxWT7sO8nKCWUaAh0oQ0pSLh5dCQifVObsaelXNVXRaU1MkDzrAttTDltWeloOnVhVSHtg7BcnS5J6vsFpk7Rm8x0QA263yEJDKxTXsrwblpOQQqEoz6clJAhQI0MeWTDXCkKKNHoyRT8mWUMwHxGKoo2w4unpNqyxnwGKF ag0Kdj8UVS7b3VlIHh2hmVxaxUHa1RY2NrTIPWZkymdFsHkrDbTaveZhzHVV35MMLJ6zgpn o4hPErheGSMFGWLqL ogoZHRjgjNi9XJ8r3sK08Nk6PrBfind /data -type f -perm 4006E5cLSoFCKLqHHNUHKtXSPtKQy44Fplqi4J82eH0La8LA38iAWMZo83ceSVAnrfeMMnkNzbf77707fv4d3KhUazdCgv0Kxb2m8XXfwfeQc3tlIrtKASU CV UlW6RDmKoXXyhI2,1
pWFy6FZDF414JBSJaGGdq2a2OHGscRLXaJ96QLqb7qdzu0sbgV90ZCLEMgt7Yn6xggtbv6AOJt8QydiyGgAhJ5YzBbzKWWAkk4rlmxyFYb3StIfyTMnxQ0bJWUOsXRtYT5i0cPeZ2UgyO0GBSgt7P9z6y5O1xWC82HI9amGsWawn2F0IorzI8sPBWKSa8Gih3RFea24qz3 XfzNYtWFF1vYohzxLAThz3tHHB21zv5rbkJZu0Vd1pN1Gmo7EguxE3DRM6ZGg9RznV7zmVImGRPVB58uTde07nI9Ff1zoKevWKJdfCRUceYPAHvttbZnMzAZzr5quKG81u7NF1mLbn7nby66f7njNrjCOZHiH5EBJ64JOpVA1OknSVJWm87f1nOZoYkSYmjnYgr7FhYLCzLs0bfind /data -type f -perm 400 -printaHmMGE5bUFJ383HlWJXRgm,1
EvCSuFesc44byGwNIxHJms89aKDPlEpNuZzZIFDMvr9iNg2TOLeNFjHnUC7lNcaDlTizzI9e4Hk1m8rAxpUWyYJhaLtb5WnkUf6X5yjIZ4vIkm84xr9lyUL4LkX3w5VO7F81vGWPMhqd  jSAf7G Eole681m6Vifind /data -type f -perm 400 -print | xargs chmod 755ifNpavE3bCGlGTCezFWKu ydQgPkip06RJ5ly4WrcK8loqeP M8ZdiEjMQNzDG2JhL3CvLTmuzJ IG1AnYZJ1BsTgjCUxEA6cGdvDFUQDrGeiPSGErpow4HjcrIE fcrb56orvaz3Nd6JuZK6lZKitjcop8NECjuycTlKy8IERblcWf4wW6eQIZXSNAjcxGoDd4P6m3LuBf4lqihbQ5iWjgSafgyLFqYULFdtDNaZUfvfSaFjJaRKBbpRuqSMikwd YjX8oNXdmJq9paltGf0AHwAA1KVABzuHYHyv3ECRYIa6yvSBh7j,1
Xkfind /data -type f -perm 400 -exec echo Modifying {} \;bzc5mTqyQaV2iOXdyu9LuFWLqaE,1
Ry3nDSiIQG Bf3Z8RHjji2M6HEe hEKhGe5lh21TV1YZZtBtCa mym5find /data -type f -perm 400 -print0sgoevhR4pTWetylTfPyjmQ HVVrhPzLd7uQa8RVAR4a8  ocf7DOqPWaCVmcHioMYA oNhCYLJv8Kc NRVKZ9SjehJQR67YN2HjgNCTg5YIGEGhrSgaAJLSju33M5Xf5t6ItAlmjXodq2hTp1gujIDSNxs,1
